id,uid,parent,name,href,index,hierarchy,subcategories
MCO1747,71754120-88b5-11eb-ae51-f51faade9a0c,,Accesorios para Vehículos,https://www.mercadolibre.com.co/c/accesorios-para-vehiculos#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1747&c_uid=71754120-88b5-11eb-ae51-f51faade9a0c,0,1,19
MCO441917,71754121-88b5-11eb-ae51-f51faade9a0c,,Agro,https://www.mercadolibre.com.co/c/agro#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO441917&c_uid=71754121-88b5-11eb-ae51-f51faade9a0c,1,1,8
MCO1403,71828790-88b5-11eb-ae51-f51faade9a0c,,Alimentos y Bebidas,https://www.mercadolibre.com.co/c/alimentos-y-bebidas#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1403&c_uid=71828790-88b5-11eb-ae51-f51faade9a0c,2,1,7
MCO1071,718594d0-88b5-11eb-ae51-f51faade9a0c,,Animales y Mascotas,https://www.mercadolibre.com.co/c/animales-y-mascotas#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1071&c_uid=718594d0-88b5-11eb-ae51-f51faade9a0c,3,1,10
MCO1367,71756830-88b5-11eb-ae51-f51faade9a0c,,Antigüedades y Colecciones,https://www.mercadolibre.com.co/c/antiguedades-y-colecciones#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1367&c_uid=71756830-88b5-11eb-ae51-f51faade9a0c,4,1,8
MCO1368,71834ae0-88b5-11eb-ae51-f51faade9a0c,,"Arte, Papelería y Mercería",https://www.mercadolibre.com.co/c/arte-papeleria-y-merceria#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1368&c_uid=71834ae0-88b5-11eb-ae51-f51faade9a0c,5,1,8
MCO1384,71756831-88b5-11eb-ae51-f51faade9a0c,,Bebés,https://www.mercadolibre.com.co/c/bebes#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1384&c_uid=71756831-88b5-11eb-ae51-f51faade9a0c,6,1,15
MCO1246,71756832-88b5-11eb-ae51-f51faade9a0c,,Belleza y Cuidado Personal,https://www.mercadolibre.com.co/c/belleza-y-cuidado-personal#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1246&c_uid=71756832-88b5-11eb-ae51-f51faade9a0c,7,1,13
MCO40433,71756833-88b5-11eb-ae51-f51faade9a0c,,Boletas para Espectáculos,https://www.mercadolibre.com.co/c/boletas-para-espectaculos#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO40433&c_uid=71756833-88b5-11eb-ae51-f51faade9a0c,8,1,7
MCO1039,71865820-88b5-11eb-ae51-f51faade9a0c,,Cámaras y Accesorios,https://www.mercadolibre.com.co/c/camaras-y-accesorios#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1039&c_uid=71865820-88b5-11eb-ae51-f51faade9a0c,9,1,11
MCO1743,71867f30-88b5-11eb-ae51-f51faade9a0c,,"Carros, Motos y Otros",https://www.mercadolibre.com.co/vehiculos/#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1743&c_uid=71867f30-88b5-11eb-ae51-f51faade9a0c,10,1,7
MCO1051,71758f40-88b5-11eb-ae51-f51faade9a0c,,Celulares y Teléfonos,https://www.mercadolibre.com.co/c/celulares-y-telefonos#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1051&c_uid=71758f40-88b5-11eb-ae51-f51faade9a0c,11,1,10
MCO1648,71758f41-88b5-11eb-ae51-f51faade9a0c,,Computación,https://www.mercadolibre.com.co/c/computacion#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1648&c_uid=71758f41-88b5-11eb-ae51-f51faade9a0c,12,1,20
MCO1144,71758f42-88b5-11eb-ae51-f51faade9a0c,,Consolas y Videojuegos,https://www.mercadolibre.com.co/c/consolas-y-videojuegos#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1144&c_uid=71758f42-88b5-11eb-ae51-f51faade9a0c,13,1,7
MCO172890,71912d90-88b5-11eb-ae51-f51faade9a0c,,Construcción,https://www.mercadolibre.com.co/c/construccion#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO172890&c_uid=71912d90-88b5-11eb-ae51-f51faade9a0c,14,1,11
MCO1276,71758f43-88b5-11eb-ae51-f51faade9a0c,,Deportes y Fitness,https://www.mercadolibre.com.co/c/deportes-y-fitness#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1276&c_uid=71758f43-88b5-11eb-ae51-f51faade9a0c,15,1,40
MCO5726,71926610-88b5-11eb-ae51-f51faade9a0c,,Electrodomésticos,https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO5726&c_uid=71926610-88b5-11eb-ae51-f51faade9a0c,16,1,8
MCO1000,71758f44-88b5-11eb-ae51-f51faade9a0c,,"Electrónica, Audio y Video",https://www.mercadolibre.com.co/c/electronica-audio-y-video#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1000&c_uid=71758f44-88b5-11eb-ae51-f51faade9a0c,17,1,15
MCO175794,71928d20-88b5-11eb-ae51-f51faade9a0c,,Herramientas,https://www.mercadolibre.com.co/c/herramientas#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO175794&c_uid=71928d20-88b5-11eb-ae51-f51faade9a0c,18,1,9
MCO1574,71758f45-88b5-11eb-ae51-f51faade9a0c,,Hogar y Muebles,https://www.mercadolibre.com.co/c/hogar-y-muebles#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1574&c_uid=71758f45-88b5-11eb-ae51-f51faade9a0c,19,1,12
MCO1499,7192db41-88b5-11eb-ae51-f51faade9a0c,,Industrias y Oficinas,https://www.mercadolibre.com.co/c/industrias-y-oficinas#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1499&c_uid=7192db41-88b5-11eb-ae51-f51faade9a0c,20,1,13
MCO1459,7192db40-88b5-11eb-ae51-f51faade9a0c,,Inmuebles,http://www.mercadolibre.com.co/inmuebles/#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1459&c_uid=7192db40-88b5-11eb-ae51-f51faade9a0c,21,1,15
MCO1182,7175b650-88b5-11eb-ae51-f51faade9a0c,,Instrumentos Musicales,https://www.mercadolibre.com.co/c/instrumentos-musicales#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1182&c_uid=7175b650-88b5-11eb-ae51-f51faade9a0c,22,1,12
MCO1132,7192db42-88b5-11eb-ae51-f51faade9a0c,,Juegos y Juguetes,https://www.mercadolibre.com.co/c/juegos-y-juguetes#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1132&c_uid=7192db42-88b5-11eb-ae51-f51faade9a0c,23,1,25
MCO3025,7175dd60-88b5-11eb-ae51-f51faade9a0c,,"Libros, Revistas y Comics",https://www.mercadolibre.com.co/c/libros-revistas-y-comics#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO3025&c_uid=7175dd60-88b5-11eb-ae51-f51faade9a0c,24,1,6
MCO1168,71910680-88b5-11eb-ae51-f51faade9a0c,,"Música, Películas y Series",https://www.mercadolibre.com.co/c/musica-peliculas-y-series#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1168&c_uid=71910680-88b5-11eb-ae51-f51faade9a0c,25,1,5
MCO118204,719217f0-88b5-11eb-ae51-f51faade9a0c,,"Recuerdos, Piñatería y Fiestas",https://www.mercadolibre.com.co/c/recuerdos-pinateria-y-fiestas#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO118204&c_uid=719217f0-88b5-11eb-ae51-f51faade9a0c,26,1,10
MCO3937,718d5d00-88b5-11eb-ae51-f51faade9a0c,,Relojes y Joyas,https://www.mercadolibre.com.co/c/relojes-y-joyas#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO3937&c_uid=718d5d00-88b5-11eb-ae51-f51faade9a0c,27,1,11
MCO1430,7175dd61-88b5-11eb-ae51-f51faade9a0c,,Ropa y Accesorios,https://www.mercadolibre.com.co/c/ropa-y-accesorios#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1430&c_uid=7175dd61-88b5-11eb-ae51-f51faade9a0c,28,1,24
MCO180800,7175dd62-88b5-11eb-ae51-f51faade9a0c,,Salud y Equipamiento Médico,https://www.mercadolibre.com.co/c/salud-y-equipamiento-medico#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO180800&c_uid=7175dd62-88b5-11eb-ae51-f51faade9a0c,29,1,8
MCO1540,7175dd63-88b5-11eb-ae51-f51faade9a0c,,Servicios,https://www.mercadolibre.com.co/c/servicios#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1540&c_uid=7175dd63-88b5-11eb-ae51-f51faade9a0c,30,1,13
MCO1953,718e2050-88b5-11eb-ae51-f51faade9a0c,,Otras categorías,https://www.mercadolibre.com.co/c/otras-categorias#c_id=/home/categories/category-l1/category-l1&c_category_id=MCO1953&c_uid=718e2050-88b5-11eb-ae51-f51faade9a0c,31,1,13
MCO180005,,MCO1384,Artículos de Bebés para Baños,https://listado.mercadolibre.com.co/bebes/articulos-banos/#CATEGORY_ID=MCO180005&S=hc_bebes,0,2,13
MCO420137,,MCO180005,Adaptadores de Inodoro,https://listado.mercadolibre.com.co/articulos-bebes-banos-adaptadores-inodoro/#CATEGORY_ID=MCO420137&S=hc_bebes,0,3,0
MCO420080,,MCO180005,Asientos de Baño,https://listado.mercadolibre.com.co/bebes/articulos-banos/asientos/#CATEGORY_ID=MCO420080&S=hc_bebes,1,3,0
MCO173187,,MCO180005,Bañeras para Bebés,https://listado.mercadolibre.com.co/bebes/articulos-banos/baneras/#CATEGORY_ID=MCO173187&S=hc_bebes,2,3,0
MCO420081,,MCO180005,Batas,https://listado.mercadolibre.com.co/bebes/articulos-banos/batas/#CATEGORY_ID=MCO420081&S=hc_bebes,3,3,0
MCO420082,,MCO180005,Cepillos de Dientes,https://listado.mercadolibre.com.co/bebes/articulos-banos/cepillos-dientes/#CATEGORY_ID=MCO420082&S=hc_bebes,4,3,0
MCO420079,,MCO180005,Extensores de Lavamanos,https://listado.mercadolibre.com.co/bebes/articulos-banos/extensores-lavamanos/#CATEGORY_ID=MCO420079&S=hc_bebes,5,3,0
MCO420083,,MCO180005,Flotadores para Baño,https://listado.mercadolibre.com.co/bebes/articulos-banos/flotadores-bano/#CATEGORY_ID=MCO420083&S=hc_bebes,6,3,0
MCO420086,,MCO180005,Gorros de Baño para Bebés,https://listado.mercadolibre.com.co/articulos-bebes-banos-gorros-bano/#CATEGORY_ID=MCO420086&S=hc_bebes,7,3,0
MCO420084,,MCO180005,Orinales para Bebés,https://listado.mercadolibre.com.co/bebes/articulos-banos/orinales/#CATEGORY_ID=MCO420084&S=hc_bebes,8,3,0
MCO420085,,MCO180005,Termómetros para Baño,https://listado.mercadolibre.com.co/bebes/articulos-banos/termometros-bano/#CATEGORY_ID=MCO420085&S=hc_bebes,9,3,0
MCO173193,,MCO180005,Toallas para Bebés,https://listado.mercadolibre.com.co/bebes/articulos-banos/toallas/#CATEGORY_ID=MCO173193&S=hc_bebes,10,3,0
MCO173188,,MCO180005,Vasenillas,https://listado.mercadolibre.com.co/bebes/articulos-banos/vasenillas/#CATEGORY_ID=MCO173188&S=hc_bebes,11,3,0
MCO180010,,MCO180005,Otros,https://listado.mercadolibre.com.co/bebes/articulos-banos/otros/#CATEGORY_ID=MCO180010&S=hc_bebes,12,3,0
MCO181115,,MCO1384,Artículos de Maternidad,https://listado.mercadolibre.com.co/bebes/articulos-maternidad/#CATEGORY_ID=MCO181115&S=hc_bebes,1,2,10
MCO181117,,MCO181115,Almohadas para Embarazadas,https://listado.mercadolibre.com.co/bebes/articulos-maternidad/almohadas-embarazadas/#CATEGORY_ID=MCO181117&S=hc_bebes,0,3,0
MCO179980,,MCO181115,Cambiadores,https://listado.mercadolibre.com.co/bebes/articulos-maternidad/cambiadores/#CATEGORY_ID=MCO179980&S=hc_bebes,1,3,0
MCO430998,,MCO181115,Diarios para Bebés,https://listado.mercadolibre.com.co/articulos-maternidad-diarios-bebes/#CATEGORY_ID=MCO430998&S=hc_bebes,2,3,0
MCO173561,,MCO181115,Fajas de Maternidad,https://listado.mercadolibre.com.co/bebes/articulos-maternidad/fajas-posparto/#CATEGORY_ID=MCO173561&S=hc_bebes,3,3,0
MCO420228,,MCO181115,Kit Maternidad,https://listado.mercadolibre.com.co/bebes/articulos-maternidad/kit/#CATEGORY_ID=MCO420228&S=hc_bebes,4,3,0
MCO74368,,MCO181115,Morrales y Pañaleras,https://listado.mercadolibre.com.co/articulos-maternidad-morrales-panaleras/#CATEGORY_ID=MCO74368&S=hc_bebes,5,3,0
MCO181118,,MCO181115,Pezoneras,https://listado.mercadolibre.com.co/bebes/articulos-maternidad/pezoneras/#CATEGORY_ID=MCO181118&S=hc_bebes,6,3,0
MCO431595,,MCO181115,Protectores Mamarios,https://listado.mercadolibre.com.co/articulos-maternidad-protectores-mamarios/#CATEGORY_ID=MCO431595&S=hc_bebes,7,3,0
MCO420232,,MCO181115,Ropa para Embarazadas,https://listado.mercadolibre.com.co/articulos-maternidad/ropa-embarazadas/#CATEGORY_ID=MCO420232&S=hc_bebes,8,3,0
MCO181116,,MCO181115,Otros,https://listado.mercadolibre.com.co/bebes/articulos-maternidad/otros/#CATEGORY_ID=MCO181116&S=hc_bebes,9,3,0
MCO12160,,MCO1384,Caminadores y Correpasillos,https://listado.mercadolibre.com.co/bebes/caminadores-correpasillos/#CATEGORY_ID=MCO12160&S=hc_bebes,2,2,5
MCO425093,,MCO12160,Bicicletas sin Pedales,https://listado.mercadolibre.com.co/caminadores-correpasillos-bicicletas-sin-pedales/#CATEGORY_ID=MCO425093&S=hc_bebes,0,3,0
MCO420189,,MCO12160,Caminadores,https://listado.mercadolibre.com.co/bebes/caminadores/#CATEGORY_ID=MCO420189&S=hc_bebes,1,3,0
MCO420191,,MCO12160,Correpasillos,https://listado.mercadolibre.com.co/bebes/correpasillos/#CATEGORY_ID=MCO420191&S=hc_bebes,2,3,0
MCO71988,,MCO12160,Triciclos,https://listado.mercadolibre.com.co/bebes/triciclos/#CATEGORY_ID=MCO71988&S=hc_bebes,3,3,0
MCO420366,,MCO12160,Otros,https://listado.mercadolibre.com.co/bebes/caminadores-correpasillos/otros/#CATEGORY_ID=MCO420366&S=hc_bebes,4,3,0
MCO420303,,MCO1384,Chupetes y Mordedores,https://listado.mercadolibre.com.co/bebes/chupetes-mordedores/#CATEGORY_ID=MCO420303&S=hc_bebes,3,2,7
MCO420307,,MCO420303,Chupetes,https://listado.mercadolibre.com.co/bebes/chupetes/#CATEGORY_ID=MCO420307&S=hc_bebes,0,3,0
MCO420426,,MCO420303,Chupetes para Comer,https://listado.mercadolibre.com.co/bebes/chupetes-comer/#CATEGORY_ID=MCO420426&S=hc_bebes,1,3,0
MCO420313,,MCO420303,Clips para Chupetes,https://listado.mercadolibre.com.co/bebes/chupetes-mordedores/clips/#CATEGORY_ID=MCO420313&S=hc_bebes,2,3,0
MCO420309,,MCO420303,Esterilizador de Chupetes,https://listado.mercadolibre.com.co/bebes/chupetes-mordedores/esterilizador/#CATEGORY_ID=MCO420309&S=hc_bebes,3,3,0
MCO420310,,MCO420303,Mordedores,https://listado.mercadolibre.com.co/bebes/mordedores/#CATEGORY_ID=MCO420310&S=hc_bebes,4,3,0
MCO420312,,MCO420303,Portachupetes,https://listado.mercadolibre.com.co/bebes/chupetes-mordedores/portachupetes/#CATEGORY_ID=MCO420312&S=hc_bebes,5,3,0
MCO420311,,MCO420303,Otros,https://listado.mercadolibre.com.co/bebes/chupetes-mordedores/otros/#CATEGORY_ID=MCO420311&S=hc_bebes,6,3,0
MCO420248,,MCO1384,Comida para Bebés,https://listado.mercadolibre.com.co/bebes/comida/#CATEGORY_ID=MCO420248&S=hc_bebes,4,2,6
MCO420253,,MCO420248,Bebidas para Bebés,https://listado.mercadolibre.com.co/bebes/comida/bebidas/#CATEGORY_ID=MCO420253&S=hc_bebes,0,3,0
MCO420254,,MCO420248,Cereales,https://listado.mercadolibre.com.co/bebes/comida/cereales/#CATEGORY_ID=MCO420254&S=hc_bebes,1,3,0
MCO420256,,MCO420248,Compota,https://listado.mercadolibre.com.co/comida-bebes-compota/#CATEGORY_ID=MCO420256&S=hc_bebes,2,3,0
MCO420255,,MCO420248,Galletas,https://listado.mercadolibre.com.co/bebes/comida/galletas/#CATEGORY_ID=MCO420255&S=hc_bebes,3,3,0
MCO39965,,MCO420248,Leche,https://listado.mercadolibre.com.co/bebes/comida/leche/#CATEGORY_ID=MCO39965&S=hc_bebes,4,3,0
MCO420257,,MCO420248,Otros,https://listado.mercadolibre.com.co/bebes/comida/otros/#CATEGORY_ID=MCO420257&S=hc_bebes,5,3,0
MCO420324,,MCO1384,Corrales para Bebé,https://listado.mercadolibre.com.co/bebes/corrales/#CATEGORY_ID=MCO420324&S=hc_bebes,5,2,0
MCO5362,,MCO1384,Cuarto del Bebé,https://listado.mercadolibre.com.co/bebes/cuarto/#CATEGORY_ID=MCO5362&S=hc_bebes,6,2,12
MCO40557,,MCO5362,Almohadas para Bebés,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/almohadas-bebes/#CATEGORY_ID=MCO40557&S=hc_bebes,0,3,0
MCO420300,,MCO5362,Cambiadores Rígidos,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/cambiadores-rigidos/#CATEGORY_ID=MCO420300&S=hc_bebes,1,3,0
MCO420327,,MCO5362,Carteles de Nacimiento,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/carteles-nacimiento/#CATEGORY_ID=MCO420327&S=hc_bebes,2,3,0
MCO181057,,MCO5362,Colchones y Colchonetas,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/colchones-colchonetas/#CATEGORY_ID=MCO181057&S=hc_bebes,3,3,0
MCO15046,,MCO5362,Cunas y Moisés,https://listado.mercadolibre.com.co/cuarto-del-bebe-cunas-moises/#CATEGORY_ID=MCO15046&S=hc_bebes,4,3,0
MCO420328,,MCO5362,Juego de Cuarto para Bebé,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/juego/#CATEGORY_ID=MCO420328&S=hc_bebes,5,3,0
MCO420301,,MCO5362,Mantas de Apego,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/mantas-apego/#CATEGORY_ID=MCO420301&S=hc_bebes,6,3,0
MCO420302,,MCO5362,Nido de Contención,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/nido-contencion/#CATEGORY_ID=MCO420302&S=hc_bebes,7,3,0
MCO420287,,MCO5362,Organizadores de Juguetes,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/organizadores-juguetes/#CATEGORY_ID=MCO420287&S=hc_bebes,8,3,0
MCO179979,,MCO5362,Organizadores de Pañales,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/organizadores-panales/#CATEGORY_ID=MCO179979&S=hc_bebes,9,3,0
MCO82314,,MCO5362,Ropa y Protectores para Cuna,https://listado.mercadolibre.com.co/bebes/cuarto/ropa-cama/#CATEGORY_ID=MCO82314&S=hc_bebes,10,3,0
MCO82876,,MCO5362,Otros,https://listado.mercadolibre.com.co/bebes/cuarto/otros/#CATEGORY_ID=MCO82876&S=hc_bebes,11,3,0
MCO5702,,MCO1384,Higiene y Cuidado del Bebé,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/#CATEGORY_ID=MCO5702&S=hc_bebes,7,2,12
MCO420344,,MCO5702,Aceites,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/aceites/#CATEGORY_ID=MCO420344&S=hc_bebes,0,3,0
MCO180008,,MCO5702,Colonias para Bebés,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/colonias-bebes/#CATEGORY_ID=MCO180008&S=hc_bebes,1,3,0
MCO173190,,MCO5702,Cremas y Pomadas para Bebés,https://listado.mercadolibre.com.co/higiene-cuidado-del-bebe-cremas-pomadas-bebes/#CATEGORY_ID=MCO173190&S=hc_bebes,2,3,0
MCO180006,,MCO5702,Esponjas,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/esponjas/#CATEGORY_ID=MCO180006&S=hc_bebes,3,3,0
MCO173192,,MCO5702,Jabones,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/jabones/#CATEGORY_ID=MCO173192&S=hc_bebes,4,3,0
MCO173194,,MCO5702,Kits de Aseo para Bebé,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/kits-aseo-bebe/#CATEGORY_ID=MCO173194&S=hc_bebes,5,3,0
MCO440833,,MCO5702,Pañales,https://listado.mercadolibre.com.co/higiene-cuidado-del-bebe-panales/#CATEGORY_ID=MCO440833&S=hc_bebes,6,3,0
MCO173191,,MCO5702,Pañitos Húmedos,https://listado.mercadolibre.com.co/higiene-cuidado-del-bebe-panitos-humedos/#CATEGORY_ID=MCO173191&S=hc_bebes,7,3,0
MCO420340,,MCO5702,Paños de Algodón,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/panos-algodon/#CATEGORY_ID=MCO420340&S=hc_bebes,8,3,0
MCO420338,,MCO5702,Peines y Cepillos,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/peines-cepillos/#CATEGORY_ID=MCO420338&S=hc_bebes,9,3,0
MCO173189,,MCO5702,Shampoos y Acondicionadores,https://listado.mercadolibre.com.co/higiene-cuidado-del-bebe-shampoos-acondicionadores/#CATEGORY_ID=MCO173189&S=hc_bebes,10,3,0
MCO173186,,MCO5702,Otros,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/otros/#CATEGORY_ID=MCO173186&S=hc_bebes,11,3,0
MCO1392,,MCO1384,Juegos y Juguetes para Bebés,https://listado.mercadolibre.com.co/bebes/juegos-juguetes/#CATEGORY_ID=MCO1392&S=hc_bebes,8,2,15
MCO437272,,MCO1392,Caballitos Mecedores,https://listado.mercadolibre.com.co/juegos-juguetes-bebes-caballitos-mecedores/#CATEGORY_ID=MCO437272&S=hc_bebes,0,3,0
MCO420412,,MCO1392,Centro de Actividades,https://listado.mercadolibre.com.co/bebes/juguetes/centro-actividades/#CATEGORY_ID=MCO420412&S=hc_bebes,1,3,0
MCO27814,,MCO1392,Gimnasios,https://listado.mercadolibre.com.co/bebes/juguetes/gimnasios/#CATEGORY_ID=MCO27814&S=hc_bebes,2,3,0
MCO420414,,MCO1392,Juegos de Arrastre,https://listado.mercadolibre.com.co/bebes/juguetes/arrastre/#CATEGORY_ID=MCO420414&S=hc_bebes,3,3,0
MCO420415,,MCO1392,Juegos de Encastre y Apilables,https://listado.mercadolibre.com.co/juegos-juguetes-bebes-encastre-apilables/#CATEGORY_ID=MCO420415&S=hc_bebes,4,3,0
MCO420416,,MCO1392,Juguetes para el Baño,https://listado.mercadolibre.com.co/bebes/juguetes/bano/#CATEGORY_ID=MCO420416&S=hc_bebes,5,3,0
MCO352342,,MCO1392,Laberintos Didácticos,https://listado.mercadolibre.com.co/juegos-juguetes-bebes-laberintos-didacticos/#CATEGORY_ID=MCO352342&S=hc_bebes,6,3,0
MCO420417,,MCO1392,Mecedoras y Saltarines,https://listado.mercadolibre.com.co/bebes/juguetes/mecedoras-saltarines/#CATEGORY_ID=MCO420417&S=hc_bebes,7,3,0
MCO27826,,MCO1392,Mesas y Sillas,https://listado.mercadolibre.com.co/bebes/juguetes/mesas-sillas/#CATEGORY_ID=MCO27826&S=hc_bebes,8,3,0
MCO45969,,MCO1392,Móviles,https://listado.mercadolibre.com.co/bebes/juguetes/moviles/#CATEGORY_ID=MCO45969&S=hc_bebes,9,3,0
MCO420466,,MCO1392,Muñecos de Estimulación,https://listado.mercadolibre.com.co/juegos-juguetes-bebes-munecos-estimulacion/#CATEGORY_ID=MCO420466&S=hc_bebes,10,3,0
MCO420418,,MCO1392,Pelotas,https://listado.mercadolibre.com.co/bebes/juguetes/pelotas/#CATEGORY_ID=MCO420418&S=hc_bebes,11,3,0
MCO6563,,MCO1392,Peluches,https://listado.mercadolibre.com.co/bebes/juguetes/peluches/#CATEGORY_ID=MCO6563&S=hc_bebes,12,3,0
MCO420419,,MCO1392,Sonajeros,https://listado.mercadolibre.com.co/bebes/juguetes/sonajeros/#CATEGORY_ID=MCO420419&S=hc_bebes,13,3,0
MCO1887,,MCO1392,Otros,https://listado.mercadolibre.com.co/bebes/juguetes/otros/#CATEGORY_ID=MCO1887&S=hc_bebes,14,3,0
MCO5360,,MCO1384,Lactancia y Alimentación,https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/#CATEGORY_ID=MCO5360&S=hc_bebes,9,2,10
MCO82303,,MCO5360,Baberos,https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/baberos/#CATEGORY_ID=MCO82303&S=hc_bebes,0,3,0
MCO420371,,MCO5360,Babitas,https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/babitas/#CATEGORY_ID=MCO420371&S=hc_bebes,1,3,0
MCO420372,,MCO5360,Bolsas para Leche Materna,https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/bolsas-leche-materna/#CATEGORY_ID=MCO420372&S=hc_bebes,2,3,0
MCO420373,,MCO5360,Calentadores de Teteros,https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/calentadores-teteros/#CATEGORY_ID=MCO420373&S=hc_bebes,3,3,0
MCO72173,,MCO5360,Esterilizadores,https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/esterilizadores/#CATEGORY_ID=MCO72173&S=hc_bebes,4,3,0
MCO39945,,MCO5360,Extractores de Leche,https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/extractores-leche/#CATEGORY_ID=MCO39945&S=hc_bebes,5,3,0
MCO40554,,MCO5360,Sillas para Comer,https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/sillas-comer/#CATEGORY_ID=MCO40554&S=hc_bebes,6,3,0
MCO5363,,MCO5360,Teteros y Accesorios,https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/teteros-accesorios/#CATEGORY_ID=MCO5363&S=hc_bebes,7,3,0
MCO39992,,MCO5360,"Vasos, Platos y Cubiertos",https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/vasos-platos-cubiertos/#CATEGORY_ID=MCO39992&S=hc_bebes,8,3,0
MCO5361,,MCO5360,Otros,https://listado.mercadolibre.com.co/bebes/lactancia-alimentacion/otros/#CATEGORY_ID=MCO5361&S=hc_bebes,9,3,0
MCO420277,,MCO1384,Paseo del Bebé,https://listado.mercadolibre.com.co/bebes/paseo/#CATEGORY_ID=MCO420277&S=hc_bebes,10,2,10
MCO420278,,MCO420277,Accesorios para Coches,https://listado.mercadolibre.com.co/bebes/paseo/accesorios-coches/#CATEGORY_ID=MCO420278&S=hc_bebes,0,3,0
MCO431045,,MCO420277,Almohadas para Cinturones,https://listado.mercadolibre.com.co/paseo-del-bebe-almohadas-cinturones/#CATEGORY_ID=MCO431045&S=hc_bebes,1,3,0
MCO173182,,MCO420277,Arneses,https://listado.mercadolibre.com.co/bebes/paseo/arneses/#CATEGORY_ID=MCO173182&S=hc_bebes,2,3,0
MCO15047,,MCO420277,Coches para Bebés,https://listado.mercadolibre.com.co/bebes/paseo/coches-bebes/#CATEGORY_ID=MCO15047&S=hc_bebes,3,3,0
MCO420351,,MCO420277,Correas para Bebés,https://listado.mercadolibre.com.co/bebes/paseo/correas-bebes/#CATEGORY_ID=MCO420351&S=hc_bebes,4,3,0
MCO420283,,MCO420277,Mochilas y Porta Bebés,https://listado.mercadolibre.com.co/bebes/paseo/mochilas-porta-bebes/#CATEGORY_ID=MCO420283&S=hc_bebes,5,3,0
MCO431301,,MCO420277,Organizadores para Carros,https://listado.mercadolibre.com.co/bebes/paseo/organizadores-carros/#CATEGORY_ID=MCO431301&S=hc_bebes,6,3,0
