id,uid,parent,name,href,index,hierarchy,subcategories
MCO440346,,MCO3381,DVD Para Techos,https://carros.mercadolibre.com.co/audio-vehiculos-dvd-techos/#CATEGORY_ID=MCO440346&S=hc_accesorios-para-vehiculos,8,3,0
MCO178008,,MCO3381,Ecualizadores,https://carros.mercadolibre.com.co/audio-ecualizadores/#CATEGORY_ID=MCO178008&S=hc_accesorios-para-vehiculos,9,3,0
MCO437344,,MCO3381,Interfaces de Audio,https://carros.mercadolibre.com.co/audio-vehiculos-interfaces/#CATEGORY_ID=MCO437344&S=hc_accesorios-para-vehiculos,10,3,0
MCO441981,,MCO3381,Lunetas y Cajas Acústicas,https://carros.mercadolibre.com.co/audio-vehiculos-lunetas-cajas-acusticas/#CATEGORY_ID=MCO441981&S=hc_accesorios-para-vehiculos,11,3,0
MCO435490,,MCO441119,Buscapolos,https://listado.mercadolibre.com.co/electricidad-buscapolos/#CATEGORY_ID=MCO435490&S=hc_construccion,2,3,0
MCO441222,,MCO441119,Cables y Accesorios,https://listado.mercadolibre.com.co/construccion-electricidad-cables-accesorios/#CATEGORY_ID=MCO441222&S=hc_construccion,3,3,0
MCO422401,,MCO441119,Cinta Aisladora,https://listado.mercadolibre.com.co/electricidad-cinta-aisladora/#CATEGORY_ID=MCO422401&S=hc_construccion,4,3,0
MCO429239,,MCO441119,Cintas Aislantes Líquidas,https://listado.mercadolibre.com.co/electricidad-cintas-aislantes-liquidas/#CATEGORY_ID=MCO429239&S=hc_construccion,5,3,0
MCO436889,,MCO441119,Energía Solar,https://listado.mercadolibre.com.co/electricidad-energia-solar/#CATEGORY_ID=MCO436889&S=hc_construccion,6,3,0
MCO434732,,MCO441119,Fotocontroles,https://listado.mercadolibre.com.co/electricidad-fotocontroles/#CATEGORY_ID=MCO434732&S=hc_construccion,7,3,0
MCO1371,,MCO1368,Otros,https://listado.mercadolibre.com.co/otras-categorias/arte-antiguedades/arte/otros/#CATEGORY_ID=MCO1371&S=hc_arte-papeleria-y-merceria,7,2,0
MCO433390,,MCO8969,Guantes,https://deportes.mercadolibre.com.co/buceo-guantes/#CATEGORY_ID=MCO433390&S=hc_deportes-y-fitness,5,3,0
MCO441429,,MCO8969,Indumentaria,https://deportes.mercadolibre.com.co/buceo-indumentaria/#CATEGORY_ID=MCO441429&S=hc_deportes-y-fitness,6,3,0
MCO432068,,MCO8969,Kits de Buceo,https://deportes.mercadolibre.com.co/buceo-kits/#CATEGORY_ID=MCO432068&S=hc_deportes-y-fitness,7,3,0
MCO441439,,MCO8969,Reguladores,https://deportes.mercadolibre.com.co/buceo-reguladores/#CATEGORY_ID=MCO441439&S=hc_deportes-y-fitness,8,3,0
MCO115178,,MCO8969,Snorkel y Caretas,https://deportes.mercadolibre.com.co/buceo/snorkel-caretas/#CATEGORY_ID=MCO115178&S=hc_deportes-y-fitness,9,3,0
MCO115180,,MCO8969,Otros,https://deportes.mercadolibre.com.co/buceo/otros/#CATEGORY_ID=MCO115180&S=hc_deportes-y-fitness,10,3,0
MCO447782,,MCO447778,Sillas Gamer,https://computacion.mercadolibre.com.co/accesorios-pc-gaming-sillas-gamer/#CATEGORY_ID=MCO447782&S=hc_computacion,4,3,0
MCO447783,,MCO447778,Tarjetas Prepagas para Juegos,https://computacion.mercadolibre.com.co/accesorios-pc-gaming-tarjetas-prepagas-juegos/#CATEGORY_ID=MCO447783&S=hc_computacion,5,3,0
MCO447784,,MCO447778,Otros,https://computacion.mercadolibre.com.co/accesorios-pc-gaming-otros/#CATEGORY_ID=MCO447784&S=hc_computacion,6,3,0
MCO430598,,MCO1648,Almacenamiento,https://computacion.mercadolibre.com.co/almacenamiento/#CATEGORY_ID=MCO430598&S=hc_computacion,2,2,7
MCO1669,,MCO430598,Discos y Accesorios,https://computacion.mercadolibre.com.co/almacenamiento-discos-accesorios/#CATEGORY_ID=MCO1669&S=hc_computacion,0,3,0
MCO441513,,MCO430598,Disquetes,https://computacion.mercadolibre.com.co/almacenamiento-disquetes/#CATEGORY_ID=MCO441513&S=hc_computacion,1,3,0
MCO417785,,MCO1953,Criptomonedas,https://listado.mercadolibre.com.co/criptomonedas/#CATEGORY_ID=MCO417785&S=hc_otras-categorias,4,2,3
MCO417787,,MCO417785,Billeteras para Criptomonedas,https://listado.mercadolibre.com.co/criptomonedas-billeteras/#CATEGORY_ID=MCO417787&S=hc_otras-categorias,0,3,0
MCO416799,,MCO417785,Minería de Criptomonedas,https://listado.mercadolibre.com.co/criptomonedas-mineria/#CATEGORY_ID=MCO416799&S=hc_otras-categorias,1,3,0
MCO417786,,MCO417785,Otros,https://listado.mercadolibre.com.co/criptomonedas-otros/#CATEGORY_ID=MCO417786&S=hc_otras-categorias,2,3,0
MCO116771,,MCO1953,Esoterismo,https://listado.mercadolibre.com.co/otras-categorias/esoterismo/#CATEGORY_ID=MCO116771&S=hc_otras-categorias,5,2,12
MCO414133,,MCO116771,Cartas de Tarot,https://listado.mercadolibre.com.co/esoterismo-cartas-tarot/#CATEGORY_ID=MCO414133&S=hc_otras-categorias,0,3,0
MCO409153,,MCO116771,Cuencos Tibetanos,https://listado.mercadolibre.com.co/esoterismo-cuencos-tibetanos/#CATEGORY_ID=MCO409153&S=hc_otras-categorias,1,3,0
MCO163237,,MCO1144,Videojuegos,https://videojuegos.mercadolibre.com.co/videojuegos/#CATEGORY_ID=MCO163237&S=hc_consolas-y-videojuegos-,5,2,0
MCO438759,,MCO1144,Otros,https://videojuegos.mercadolibre.com.co/otros/#CATEGORY_ID=MCO438759&S=hc_consolas-y-videojuegos-,6,2,0
MCO5308,,MCO4708,Otros,https://listado.mercadolibre.com.co/camaras-accesorios/telescopios-binoculares/otros-tipos/#CATEGORY_ID=MCO5308&S=hc_camaras-y-accesorios,5,3,0
MCO441361,,MCO1039,Lentes y Filtros,https://listado.mercadolibre.com.co/lentes-filtros/#CATEGORY_ID=MCO441361&S=hc_camaras-y-accesorios,7,2,7
MCO441366,,MCO441361,Anillos Adaptadores,https://listado.mercadolibre.com.co/lentes-filtros-anillos-adaptadores/#CATEGORY_ID=MCO441366&S=hc_camaras-y-accesorios,0,3,0
MCO59824,,MCO441361,Filtros,https://listado.mercadolibre.com.co/camaras-accesorios/accesorios/filtros/#CATEGORY_ID=MCO59824&S=hc_camaras-y-accesorios,1,3,0
MCO40742,,MCO441361,Lentes,https://listado.mercadolibre.com.co/lentes/#CATEGORY_ID=MCO40742&S=hc_camaras-y-accesorios,2,3,0
MCO441367,,MCO441361,Otros,https://listado.mercadolibre.com.co/lentes-filtros-otros/#CATEGORY_ID=MCO441367&S=hc_camaras-y-accesorios,3,3,0
MCO175367,,MCO441361,Parasol,https://listado.mercadolibre.com.co/lentes-filtros-parasol/#CATEGORY_ID=MCO175367&S=hc_camaras-y-accesorios,4,3,0
MCO420327,,MCO5362,Carteles de Nacimiento,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/carteles-nacimiento/#CATEGORY_ID=MCO420327&S=hc_bebes,2,3,0
MCO181057,,MCO5362,Colchones y Colchonetas,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/colchones-colchonetas/#CATEGORY_ID=MCO181057&S=hc_bebes,3,3,0
MCO15046,,MCO5362,Cunas y Moisés,https://listado.mercadolibre.com.co/cuarto-del-bebe-cunas-moises/#CATEGORY_ID=MCO15046&S=hc_bebes,4,3,0
MCO420328,,MCO5362,Juego de Cuarto para Bebé,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/juego/#CATEGORY_ID=MCO420328&S=hc_bebes,5,3,0
MCO420301,,MCO5362,Mantas de Apego,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/mantas-apego/#CATEGORY_ID=MCO420301&S=hc_bebes,6,3,0
MCO420302,,MCO5362,Nido de Contención,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/nido-contencion/#CATEGORY_ID=MCO420302&S=hc_bebes,7,3,0
MCO181067,,MCO181058,Dedos de Práctica,https://listado.mercadolibre.com.co/manicuria-pedicuria-dedos-practica/#CATEGORY_ID=MCO181067&S=hc_belleza-y-cuidado-personal,2,3,0
MCO417560,,MCO181058,Dilusor de Esmalte,https://listado.mercadolibre.com.co/manicuria-pedicuria-dilusor-esmalte/#CATEGORY_ID=MCO417560&S=hc_belleza-y-cuidado-personal,3,3,0
MCO118184,,MCO181058,Esmaltes para Uñas,https://listado.mercadolibre.com.co/manicuria-pedicuria-esmaltes-unas/#CATEGORY_ID=MCO118184&S=hc_belleza-y-cuidado-personal,4,3,0
MCO181060,,MCO181058,Instrumental de Manicuría,https://listado.mercadolibre.com.co/manicuria-pedicuria-instrumental/#CATEGORY_ID=MCO181060&S=hc_belleza-y-cuidado-personal,5,3,0
MCO416693,,MCO181058,Manos para Práctica,https://listado.mercadolibre.com.co/manicuria-pedicuria-manos-practica/#CATEGORY_ID=MCO416693&S=hc_belleza-y-cuidado-personal,6,3,0
MCO430213,,MCO181058,Moldes Protectores de Esmalte,https://listado.mercadolibre.com.co/manicuria-pedicuria-moldes-protectores-esmalte/#CATEGORY_ID=MCO430213&S=hc_belleza-y-cuidado-personal,7,3,0
MCO17662,,MCO5237,Routers,https://telefonos.mercadolibre.com.co/telefonia-ip-routers/#CATEGORY_ID=MCO17662&S=hc_celulares-y-telefonos,2,3,0
MCO9210,,MCO5237,Teléfonos,https://telefonos.mercadolibre.com.co/telefonia-ip/telefonos/#CATEGORY_ID=MCO9210&S=hc_celulares-y-telefonos,3,3,0
MCO17663,,MCO5237,Otros,https://telefonos.mercadolibre.com.co/telefonia-ip/otros/#CATEGORY_ID=MCO17663&S=hc_celulares-y-telefonos,4,3,0
MCO1915,,MCO1051,Otros,https://celulares.mercadolibre.com.co/otros/#CATEGORY_ID=MCO1915&S=hc_celulares-y-telefonos,9,2,0
MCO441996,,MCO3381,Pantallas,https://carros.mercadolibre.com.co/audio-vehiculos-pantallas/#CATEGORY_ID=MCO441996&S=hc_accesorios-para-vehiculos,12,3,0
MCO3384,,MCO3381,Parlantes,https://carros.mercadolibre.com.co/audio/parlantes/#CATEGORY_ID=MCO3384&S=hc_accesorios-para-vehiculos,13,3,0
MCO432046,,MCO3381,Rejillas,https://carros.mercadolibre.com.co/audio-vehiculos-rejillas/#CATEGORY_ID=MCO432046&S=hc_accesorios-para-vehiculos,14,3,0
MCO441966,,MCO3381,Reproductores,https://carros.mercadolibre.com.co/audio-vehiculos-reproductores/#CATEGORY_ID=MCO441966&S=hc_accesorios-para-vehiculos,15,3,0
MCO455438,,MCO3381,Sets de Parlantes Componentes,https://carros.mercadolibre.com.co/audio-vehiculos-sets-parlantes-componentes/#CATEGORY_ID=MCO455438&S=hc_accesorios-para-vehiculos,16,3,0
MCO3387,,MCO3381,Otros,https://carros.mercadolibre.com.co/audio/otros/#CATEGORY_ID=MCO3387&S=hc_accesorios-para-vehiculos,17,3,0
MCO381284,,MCO441119,Fusibles,https://listado.mercadolibre.com.co/electricidad-fusibles/#CATEGORY_ID=MCO381284&S=hc_construccion,8,3,0
MCO435360,,MCO441119,Interruptores y Enchufes,https://listado.mercadolibre.com.co/electricidad-interruptores-enchufes/#CATEGORY_ID=MCO435360&S=hc_construccion,9,3,0
MCO441226,,MCO441119,Motores,https://listado.mercadolibre.com.co/electricidad-motores/#CATEGORY_ID=MCO441226&S=hc_construccion,10,3,0
MCO435492,,MCO441119,Multímetros,https://listado.mercadolibre.com.co/electricidad-multimetros/#CATEGORY_ID=MCO435492&S=hc_construccion,11,3,0
MCO435491,,MCO441119,Pinzas Amperimétricas,https://listado.mercadolibre.com.co/electricidad-pinzas-amperimetricas/#CATEGORY_ID=MCO435491&S=hc_construccion,12,3,0
MCO113731,,MCO441119,Plantas Eléctricas,https://listado.mercadolibre.com.co/electricidad-plantas-electricas/#CATEGORY_ID=MCO113731&S=hc_construccion,13,3,0
MCO435347,,MCO441119,Tableros y Medidores,https://listado.mercadolibre.com.co/electricidad-tableros-medidores/#CATEGORY_ID=MCO435347&S=hc_construccion,14,3,0
MCO1362,,MCO1276,"Camping, Caza y Pesca",https://deportes.mercadolibre.com.co/camping-caza-pesca/#CATEGORY_ID=MCO1362&S=hc_deportes-y-fitness,5,2,6
MCO8589,,MCO1362,Accesorios de Camping,https://deportes.mercadolibre.com.co/camping-caza-pesca-accesorios/#CATEGORY_ID=MCO8589&S=hc_deportes-y-fitness,0,3,0
MCO441471,,MCO1362,Artículos para Caza,https://deportes.mercadolibre.com.co/camping-caza-pesca-articulos/#CATEGORY_ID=MCO441471&S=hc_deportes-y-fitness,1,3,0
MCO438203,,MCO1362,Equipamiento para Camping,https://deportes.mercadolibre.com.co/camping-caza-pesca-equipamiento/#CATEGORY_ID=MCO438203&S=hc_deportes-y-fitness,2,3,0
MCO439781,,MCO1362,Equipamiento para Pescar,https://deportes.mercadolibre.com.co/camping-caza-pesca-equipamiento-para-pescar/#CATEGORY_ID=MCO439781&S=hc_deportes-y-fitness,3,3,0
MCO6040,,MCO1362,Linternas y Lámparas,https://deportes.mercadolibre.com.co/camping/linternas-lamparas/#CATEGORY_ID=MCO6040&S=hc_deportes-y-fitness,4,3,0
MCO430183,,MCO430598,Emuladores de Disqueteras,https://computacion.mercadolibre.com.co/almacenamiento-emuladores-disqueteras/#CATEGORY_ID=MCO430183&S=hc_computacion,2,3,0
MCO5027,,MCO430598,Memorias Portátiles USB,https://computacion.mercadolibre.com.co/almacenamiento-memorias-portatiles-usb/#CATEGORY_ID=MCO5027&S=hc_computacion,3,3,0
MCO441515,,MCO430598,Tape Backups,https://computacion.mercadolibre.com.co/almacenamiento-tape-backups/#CATEGORY_ID=MCO441515&S=hc_computacion,4,3,0
MCO416580,,MCO430598,USB Padlocks,https://computacion.mercadolibre.com.co/almacenamiento-usb-padlocks/#CATEGORY_ID=MCO416580&S=hc_computacion,5,3,0
MCO430604,,MCO430598,Otros,https://computacion.mercadolibre.com.co/almacenamiento-otros/#CATEGORY_ID=MCO430604&S=hc_computacion,6,3,0
MCO430918,,MCO1648,Cables y Hubs USB,https://computacion.mercadolibre.com.co/cables-hubs-usb/#CATEGORY_ID=MCO430918&S=hc_computacion,3,2,3
MCO1715,,MCO430918,Cables y Conectores,https://computacion.mercadolibre.com.co/cables-hubs-usb-conectores/#CATEGORY_ID=MCO1715&S=hc_computacion,0,3,0
MCO441516,,MCO430918,Hubs USB,https://computacion.mercadolibre.com.co/cables-hubs-us/#CATEGORY_ID=MCO441516&S=hc_computacion,1,3,0
MCO442294,,MCO116771,Dijes,https://listado.mercadolibre.com.co/esoterismo-dijes/#CATEGORY_ID=MCO442294&S=hc_otras-categorias,2,3,0
MCO409091,,MCO116771,Péndulos,https://listado.mercadolibre.com.co/esoterismo-pendulos/#CATEGORY_ID=MCO409091&S=hc_otras-categorias,3,3,0
MCO442293,,MCO116771,Piedras Energéticas,https://listado.mercadolibre.com.co/esoterismo-piedras-energeticas/#CATEGORY_ID=MCO442293&S=hc_otras-categorias,4,3,0
MCO413742,,MCO116771,Portasahumerios,https://listado.mercadolibre.com.co/esoterismo-portasahumerios/#CATEGORY_ID=MCO413742&S=hc_otras-categorias,5,3,0
MCO448314,,MCO116771,Púlpitos,https://listado.mercadolibre.com.co/esoterismo-pulpitos/#CATEGORY_ID=MCO448314&S=hc_otras-categorias,6,3,0
MCO387588,,MCO116771,Rosarios,https://listado.mercadolibre.com.co/esoterismo-rosarios/#CATEGORY_ID=MCO387588&S=hc_otras-categorias,7,3,0
MCO414026,,MCO116771,Runas,https://listado.mercadolibre.com.co/esoterismo-runas/#CATEGORY_ID=MCO414026&S=hc_otras-categorias,8,3,0
LAST_ID,,MCO116346,Solo tiendas oficiales,https://listado.mercadolibre.com.co/animales-mascotas/roedores/otros/_Tienda_all_NoIndex_True#applied_filter_id%3Dofficial_store%26applied_filter_name%3DTiendas+oficiales%26applied_filter_order%3D1%26applied_value_id%3Dall%26applied_value_name%3DSolo+tiendas+oficiales%26applied_value_order%3D1%26applied_value_results%3D2,0,4,0
MCO167458,,MCO441361,Tapas,https://listado.mercadolibre.com.co/lentes-filtros-tapas/#CATEGORY_ID=MCO167458&S=hc_camaras-y-accesorios,5,3,0
MCO441365,,MCO441361,Tubos de Extensión,https://listado.mercadolibre.com.co/lentes-filtros-tubos-extension/#CATEGORY_ID=MCO441365&S=hc_camaras-y-accesorios,6,3,0
MCO430989,,MCO1039,Repuestos para Cámaras,https://listado.mercadolibre.com.co/repuestos-camaras/#CATEGORY_ID=MCO430989&S=hc_camaras-y-accesorios,8,2,3
MCO114639,,MCO430989,Cables Flex,https://listado.mercadolibre.com.co/repuestos-camaras-cables-flex/#CATEGORY_ID=MCO114639&S=hc_camaras-y-accesorios,0,3,0
MCO430991,,MCO430989,Objetivos para Cámara Digital,https://listado.mercadolibre.com.co/repuestos-camaras-objetivos-camara-digital/#CATEGORY_ID=MCO430991&S=hc_camaras-y-accesorios,1,3,0
MCO430990,,MCO430989,Otros,https://listado.mercadolibre.com.co/repuestos-camaras-otros/#CATEGORY_ID=MCO430990&S=hc_camaras-y-accesorios,2,3,0
MCO441384,,MCO1039,Revelado y Laboratorio,https://listado.mercadolibre.com.co/revelado-laboratorio/#CATEGORY_ID=MCO441384&S=hc_camaras-y-accesorios,9,2,6
MCO420287,,MCO5362,Organizadores de Juguetes,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/organizadores-juguetes/#CATEGORY_ID=MCO420287&S=hc_bebes,8,3,0
MCO179979,,MCO5362,Organizadores de Pañales,https://listado.mercadolibre.com.co/bebes/cuarto-del-bebe/organizadores-panales/#CATEGORY_ID=MCO179979&S=hc_bebes,9,3,0
MCO82314,,MCO5362,Ropa y Protectores para Cuna,https://listado.mercadolibre.com.co/bebes/cuarto/ropa-cama/#CATEGORY_ID=MCO82314&S=hc_bebes,10,3,0
MCO82876,,MCO5362,Otros,https://listado.mercadolibre.com.co/bebes/cuarto/otros/#CATEGORY_ID=MCO82876&S=hc_bebes,11,3,0
MCO5702,,MCO1384,Higiene y Cuidado del Bebé,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/#CATEGORY_ID=MCO5702&S=hc_bebes,7,2,12
MCO417464,,MCO181058,Muestrarios de Uñas,https://listado.mercadolibre.com.co/manicuria-pedicuria-muestrarios-unas/#CATEGORY_ID=MCO417464&S=hc_belleza-y-cuidado-personal,8,3,0
MCO416984,,MCO181058,Pantuflas Desechables,https://listado.mercadolibre.com.co/manicuria-pedicuria-pantuflas-desechables/#CATEGORY_ID=MCO416984&S=hc_belleza-y-cuidado-personal,9,3,0
MCO432594,,MCO181058,Porta Esmaltes,https://listado.mercadolibre.com.co/manicuria-pedicuria-porta-esmaltes/#CATEGORY_ID=MCO432594&S=hc_belleza-y-cuidado-personal,10,3,0
MCO157399,,MCO181058,Removedor de esmalte,https://listado.mercadolibre.com.co/manicuria-pedicuria-removedor-esmalte/#CATEGORY_ID=MCO157399&S=hc_belleza-y-cuidado-personal,11,3,0
MCO417138,,MCO181058,Sprays Seca Esmaltes,https://listado.mercadolibre.com.co/manicuria-pedicuria-sprays-seca-esmaltes/#CATEGORY_ID=MCO417138&S=hc_belleza-y-cuidado-personal,12,3,0
MCO436978,,MCO1747,GNV,https://vehiculos.mercadolibre.com.co/gnv/#CATEGORY_ID=MCO436978&S=hc_accesorios-para-vehiculos,5,2,3
MCO372428,,MCO436978,Equipos Completos,https://vehiculos.mercadolibre.com.co/gnc-equipos-completos/#CATEGORY_ID=MCO372428&S=hc_accesorios-para-vehiculos,0,3,0
MCO372429,,MCO436978,Repuestos,https://vehiculos.mercadolibre.com.co/gnc-repuestos/#CATEGORY_ID=MCO372429&S=hc_accesorios-para-vehiculos,1,3,0
MCO372468,,MCO436978,Otros,https://vehiculos.mercadolibre.com.co/gnc-otros/#CATEGORY_ID=MCO372468&S=hc_accesorios-para-vehiculos,2,3,0
MCO45926,,MCO1747,Herramientas,https://vehiculos.mercadolibre.com.co/herramientas/#CATEGORY_ID=MCO45926&S=hc_accesorios-para-vehiculos,6,2,16
MCO438153,,MCO45926,Bateas de Ultrasonido,https://vehiculos.mercadolibre.com.co/herramientas-bateas-ultrasonido/#CATEGORY_ID=MCO438153&S=hc_accesorios-para-vehiculos,0,3,0
MCO388861,,MCO441119,Temporizadores,https://listado.mercadolibre.com.co/electricidad-temporizadores/#CATEGORY_ID=MCO388861&S=hc_construccion,15,3,0
MCO381281,,MCO441119,Transformadores,https://listado.mercadolibre.com.co/electricidad-transformadores/#CATEGORY_ID=MCO381281&S=hc_construccion,16,3,0
MCO411424,,MCO441119,Tubos Corrugados,https://listado.mercadolibre.com.co/electricidad-tubos-corrugados/#CATEGORY_ID=MCO411424&S=hc_construccion,17,3,0
MCO441224,,MCO441119,Otros,https://listado.mercadolibre.com.co/electricidad-otros/#CATEGORY_ID=MCO441224&S=hc_construccion,18,3,0
MCO441184,,MCO172890,Maquinarias para Construcción,https://listado.mercadolibre.com.co/construccion-maquinarias/#CATEGORY_ID=MCO441184&S=hc_construccion,4,2,12
MCO403705,,MCO441184,Allanadoras,https://listado.mercadolibre.com.co/construccion-maquinarias-allanadoras/#CATEGORY_ID=MCO403705&S=hc_construccion,0,3,0
MCO403876,,MCO441184,Cortadoras de Piso,https://listado.mercadolibre.com.co/construccion-maquinarias-cortadoras-piso/#CATEGORY_ID=MCO403876&S=hc_construccion,1,3,0
MCO1366,,MCO1362,Otros,https://deportes.mercadolibre.com.co/camping/otros/#CATEGORY_ID=MCO1366&S=hc_deportes-y-fitness,5,3,0
MCO438233,,MCO1276,"Canoas, Kayaks e Inflables",https://deportes.mercadolibre.com.co/canoas-kayaks-e-inflables/#CATEGORY_ID=MCO438233&S=hc_deportes-y-fitness,6,2,8
MCO413962,,MCO438233,Asientos de Kayaks,https://deportes.mercadolibre.com.co/canoas-kayaks-e-inflables-asientos/#CATEGORY_ID=MCO413962&S=hc_deportes-y-fitness,0,3,0
MCO406035,,MCO438233,Canoas,https://deportes.mercadolibre.com.co/canoas-kayaks-e-inflabl/#CATEGORY_ID=MCO406035&S=hc_deportes-y-fitness,1,3,0
MCO441497,,MCO438233,Inflables,https://deportes.mercadolibre.com.co/canoas-kayaks-e-inflab/#CATEGORY_ID=MCO441497&S=hc_deportes-y-fitness,2,3,0
MCO441496,,MCO438233,Kayaks,https://deportes.mercadolibre.com.co/canoas-kayaks-e-inflable/#CATEGORY_ID=MCO441496&S=hc_deportes-y-fitness,3,3,0
MCO438234,,MCO438233,Otros,https://deportes.mercadolibre.com.co/canoas-kayaks-e-inflables-otros/#CATEGORY_ID=MCO438234&S=hc_deportes-y-fitness,4,3,0
MCO430919,,MCO430918,Otros,https://computacion.mercadolibre.com.co/cables-hubs-usb-otros/#CATEGORY_ID=MCO430919&S=hc_computacion,2,3,0
MCO441358,,MCO1648,Componentes de PC,https://computacion.mercadolibre.com.co/componentes-pc/#CATEGORY_ID=MCO441358&S=hc_computacion,4,2,18
MCO1692,,MCO441358,Boards,https://computacion.mercadolibre.com.co/componentes-pc-boards/#CATEGORY_ID=MCO1692&S=hc_computacion,0,3,0
MCO6932,,MCO441358,Capturadoras,https://computacion.mercadolibre.com.co/componentes-pc-capturadoras/#CATEGORY_ID=MCO6932&S=hc_computacion,1,3,0
MCO441519,,MCO441358,Chasis de PC y Soportes,https://computacion.mercadolibre.com.co/componentes-pc-chasis-soportes/#CATEGORY_ID=MCO441519&S=hc_computacion,2,3,0
MCO430788,,MCO441358,Coolers y Ventiladores,https://computacion.mercadolibre.com.co/componentes-pc-coolers-ventiladores/#CATEGORY_ID=MCO430788&S=hc_computacion,3,3,0
MCO430796,,MCO441358,Discos y Accesorios,https://computacion.mercadolibre.com.co/componentes-pc-discos-accesorios/#CATEGORY_ID=MCO430796&S=hc_computacion,4,3,0
MCO387586,,MCO116771,Sahumerios,https://listado.mercadolibre.com.co/esoterismo-sahumerios/#CATEGORY_ID=MCO387586&S=hc_otras-categorias,9,3,0
MCO387587,,MCO116771,Velas,https://listado.mercadolibre.com.co/esoterismo-velas/#CATEGORY_ID=MCO387587&S=hc_otras-categorias,10,3,0
MCO116987,,MCO116771,Otros,https://listado.mercadolibre.com.co/otras-categorias/esoterismo/otros/#CATEGORY_ID=MCO116987&S=hc_otras-categorias,11,3,0
MCO425038,,MCO1953,Giftcards,https://listado.mercadolibre.com.co/giftcards/#CATEGORY_ID=MCO425038&S=hc_otras-categorias,6,2,0
MCO432903,,MCO1953,Hornos Crematorios,https://listado.mercadolibre.com.co/hornos-crematorios/#CATEGORY_ID=MCO432903&S=hc_otras-categorias,7,2,0
MCO164673,,MCO1953,Insumos para Tatuajes,https://listado.mercadolibre.com.co/insumos-tatuajes/#CATEGORY_ID=MCO164673&S=hc_otras-categorias,8,2,17
LAST_ID,,MCO116346,Cuotas sin interés,https://listado.mercadolibre.com.co/animales-mascotas/roedores/otros/_Installments_NoInterest#applied_filter_id%3Dinstallments%26applied_filter_name%3DPago%26applied_filter_order%3D2%26applied_value_id%3Dno_interest%26applied_value_name%3DCuotas+sin+inter%C3%A9s%26applied_value_order%3D1%26applied_value_results%3D44,1,4,0
LAST_ID,,MCO116346,Bogotá D.C.,https://listado.mercadolibre.com.co/animales-mascotas/roedores/otros-en-bogota-dc/#applied_filter_id%3Dstate%26applied_filter_name%3DUbicaci%C3%B3n%26applied_filter_order%3D3%26applied_value_id%3DCO-DC%26applied_value_name%3DBogot%C3%A1+D.C.%26applied_value_order%3D2%26applied_value_results%3D252,2,4,0
LAST_ID,,MCO116346,Hasta $95.000,https://listado.mercadolibre.com.co/animales-mascotas/roedores/otros/_PriceRange_0-95000#applied_filter_id%3Dprice%26applied_filter_name%3DPrecio%26applied_filter_order%3D4%26applied_value_id%3D*-95000.0%26applied_value_name%3DHasta+%2495.000%26applied_value_order%3D1%26applied_value_results%3D87,3,4,0
LAST_ID,,MCO116346,Mejores vendedores,https://listado.mercadolibre.com.co/animales-mascotas/roedores/otros/_BestSellers_YES#applied_filter_id%3Dpower_seller%26applied_filter_name%3DFiltro+por+calidad+de+vendedores%26applied_filter_order%3D5%26applied_value_id%3Dyes%26applied_value_name%3DMejores+vendedores%26applied_value_order%3D1%26applied_value_results%3D181,4,4,0
MCO413632,,MCO441384,Ampliadoras Fotográficas,https://listado.mercadolibre.com.co/revelado-laboratorio-ampliadoras-fotograficas/#CATEGORY_ID=MCO413632&S=hc_camaras-y-accesorios,0,3,0
MCO430376,,MCO441384,Cortadores de Fotos,https://listado.mercadolibre.com.co/revelado-laboratorio-cortadores-fotos/#CATEGORY_ID=MCO430376&S=hc_camaras-y-accesorios,1,3,0
MCO430383,,MCO441384,Impresoras,https://listado.mercadolibre.com.co/revelado-laboratorio-impresoras/#CATEGORY_ID=MCO430383&S=hc_camaras-y-accesorios,2,3,0
MCO441385,,MCO441384,Kioskos Digitales,https://listado.mercadolibre.com.co/revelado-laboratorio-kioskos-digitales/#CATEGORY_ID=MCO441385&S=hc_camaras-y-accesorios,3,3,0
MCO441386,,MCO441384,Mini Labs,https://listado.mercadolibre.com.co/revelado-laboratorio-mini-labs/#CATEGORY_ID=MCO441386&S=hc_camaras-y-accesorios,4,3,0
MCO441387,,MCO441384,Otros,https://listado.mercadolibre.com.co/revelado-laboratorio-otros/#CATEGORY_ID=MCO441387&S=hc_camaras-y-accesorios,5,3,0
MCO420344,,MCO5702,Aceites,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/aceites/#CATEGORY_ID=MCO420344&S=hc_bebes,0,3,0
MCO180008,,MCO5702,Colonias para Bebés,https://listado.mercadolibre.com.co/bebes/higiene-cuidado/colonias-bebes/#CATEGORY_ID=MCO180008&S=hc_bebes,1,3,0
